,ROUND,TEAM,OPP,#,NAME,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF,PTS
1,Finals 2,Can-Tho-Catfish,Saigon-Heat,19,"Dinh-Thanh, Sang",38,11,21,7,12,1,2,1,4,2,2,0,2,4,30
2,Finals 2,Can-Tho-Catfish,Saigon-Heat,1,"Hamilton, DeAngelo",37,5,11,1,5,6,12,1,12,5,0,0,6,3,17
3,Finals 2,Can-Tho-Catfish,Saigon-Heat,65,"Le-Hieu, Thanh",31,4,11,1,3,1,3,0,4,3,0,0,2,5,10
4,Finals 2,Can-Tho-Catfish,Saigon-Heat,3,"Nguyen-Phu, Hoang",27,1,5,0,2,1,2,2,0,1,4,0,5,4,3
5,Finals 2,Can-Tho-Catfish,Saigon-Heat,15,"Tang-Minh, Tri",15,2,4,1,2,0,0,0,1,1,3,0,1,1,5
6,Finals 2,Can-Tho-Catfish,Saigon-Heat,52,"Nguyen-Hoang, Tu",7,1,3,0,0,0,0,0,0,0,1,0,0,2,2
7,Finals 2,Can-Tho-Catfish,Saigon-Heat,14,"Huynh, Khang",2,0,0,0,0,0,0,1,0,0,2,0,0,0,0
8,Finals 2,Can-Tho-Catfish,Saigon-Heat,18,"Hoang-Minh, Khoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Finals 2,Can-Tho-Catfish,Saigon-Heat,25,"Nguyen-Vu-Binh, Nguyen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Finals 2,Can-Tho-Catfish,Saigon-Heat,0,"Nguyen Thinh, Hung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Finals 2,Can-Tho-Catfish,Saigon-Heat,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 2,Saigon-Heat,Can-Tho-Catfish,2,"Nguyen, Richard",39,9,18,3,8,3,6,2,12,6,4,0,8,1,24
1,Finals 2,Saigon-Heat,Can-Tho-Catfish,7,"Du-Minh, An",32,1,7,0,1,1,2,1,5,7,1,0,7,3,3
2,Finals 2,Saigon-Heat,Can-Tho-Catfish,30,"Waale, Tim",27,8,10,0,0,1,3,3,1,0,0,0,4,4,17
3,Finals 2,Saigon-Heat,Can-Tho-Catfish,98,"Trieu-Han, Minh",27,2,11,1,6,0,0,2,2,2,0,0,0,1,5
4,Finals 2,Saigon-Heat,Can-Tho-Catfish,3,"Nix, Tavarion",24,6,11,2,3,3,3,2,5,1,1,0,3,4,17
5,Finals 2,Saigon-Heat,Can-Tho-Catfish,11,"Ban-Vo, Kim",16,1,4,1,3,0,0,2,2,0,1,0,1,2,3
6,Finals 2,Saigon-Heat,Can-Tho-Catfish,12,"Nguyen-Huynh, Vinh",14,3,7,0,0,5,6,3,3,0,0,0,1,0,11
7,Finals 2,Saigon-Heat,Can-Tho-Catfish,20,"Kien, Pham-Duc",13,0,4,0,0,1,2,3,2,0,1,0,0,3,1
8,Finals 2,Saigon-Heat,Can-Tho-Catfish,52,"Huynh-Vinh, Quang",5,1,1,1,1,0,0,0,1,2,2,0,0,0,3
0,Finals 3,Can-Tho-Catfish,Saigon-Heat,65,"Le-Hieu, Thanh",40,7,13,1,3,6,8,0,8,3,2,0,7,3,21
1,Finals 3,Can-Tho-Catfish,Saigon-Heat,1,"Hamilton, DeAngelo",40,7,13,2,5,4,5,0,12,2,3,5,6,3,20
2,Finals 3,Can-Tho-Catfish,Saigon-Heat,3,"Nguyen-Phu, Hoang",31,4,8,1,4,0,3,2,6,3,4,0,9,4,9
3,Finals 3,Can-Tho-Catfish,Saigon-Heat,19,"Dinh-Thanh, Sang",29,3,8,1,2,3,3,2,7,1,3,0,6,3,10
4,Finals 3,Can-Tho-Catfish,Saigon-Heat,15,"Tang-Minh, Tri",21,1,4,0,0,0,0,0,5,1,0,0,5,2,2
5,Finals 3,Can-Tho-Catfish,Saigon-Heat,52,"Nguyen-Hoang, Tu",14,1,4,0,2,0,0,0,1,0,0,0,1,2,2
6,Finals 3,Can-Tho-Catfish,Saigon-Heat,23,"Dinh-Thanh, Tam",11,3,4,0,0,0,0,1,0,0,0,0,2,0,6
7,Finals 3,Can-Tho-Catfish,Saigon-Heat,14,"Huynh, Khang",11,1,2,0,0,2,2,0,0,0,0,0,0,2,4
8,Finals 3,Can-Tho-Catfish,Saigon-Heat,25,"Nguyen-Vu-Binh, Nguyen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Finals 3,Can-Tho-Catfish,Saigon-Heat,0,"Nguyen-Thinh, Hung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Finals 3,Can-Tho-Catfish,Saigon-Heat,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 3,Saigon-Heat,Can-Tho-Catfish,2,"Nguyen, Richard",38,11,28,4,13,0,0,0,4,5,7,1,4,2,26
1,Finals 3,Saigon-Heat,Can-Tho-Catfish,3,"Nix, Tavarion",34,4,21,2,8,9,9,3,7,3,3,3,4,2,19
2,Finals 3,Saigon-Heat,Can-Tho-Catfish,7,"Du-Minh, An",33,2,7,1,4,0,0,2,7,3,6,0,5,5,5
3,Finals 3,Saigon-Heat,Can-Tho-Catfish,98,"Trieu-Han, Minh",31,3,10,1,7,0,0,1,1,3,4,0,2,0,7
4,Finals 3,Saigon-Heat,Can-Tho-Catfish,30,"Waale, Tim",30,3,7,0,0,3,5,4,2,1,1,0,2,4,9
5,Finals 3,Saigon-Heat,Can-Tho-Catfish,11,"Ban-Vo, Kim",12,0,2,0,2,0,2,2,0,0,0,0,0,4,0
6,Finals 3,Saigon-Heat,Can-Tho-Catfish,12,"Nguyen-Huynh, Vinh",10,1,3,0,0,0,0,0,1,0,0,0,1,0,2
7,Finals 3,Saigon-Heat,Can-Tho-Catfish,20,"Kien, Pham-Duc",4,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8,Finals 3,Saigon-Heat,Can-Tho-Catfish,52,"Huynh-Vinh, Quang",4,0,2,0,2,0,0,0,0,0,1,0,0,1,0
0,Finals 5,Can-Tho-Catfish,Saigon-Heat,1,"Hamilton, DeAngelo",39,5,13,0,4,6,9,2,14,2,2,2,4,4,16
1,Finals 5,Can-Tho-Catfish,Saigon-Heat,19,"Dinh-Thanh, Sang",37,3,10,2,6,2,2,6,5,7,0,0,5,2,10
2,Finals 5,Can-Tho-Catfish,Saigon-Heat,65,"Le-Hieu, Thanh",36,7,15,3,5,1,1,0,6,4,3,0,2,3,18
3,Finals 5,Can-Tho-Catfish,Saigon-Heat,23,"Dinh-Thanh, Tam",34,2,10,2,6,0,0,0,2,3,2,0,3,3,6
4,Finals 5,Can-Tho-Catfish,Saigon-Heat,3,"Nguyen-Phu, Hoang",32,3,13,1,7,2,4,2,4,1,3,0,2,4,9
5,Finals 5,Can-Tho-Catfish,Saigon-Heat,15,"Tang-Minh, Tri",15,3,9,0,2,0,0,0,0,0,1,0,0,1,6
6,Finals 5,Can-Tho-Catfish,Saigon-Heat,52,"Nguyen-Hoang, Tu",2,1,1,1,1,0,0,0,1,0,0,0,0,1,3
7,Finals 5,Can-Tho-Catfish,Saigon-Heat,0,"Nguyen-Thinh, Hung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Finals 5,Can-Tho-Catfish,Saigon-Heat,14,"Huynh, Khang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Finals 5,Can-Tho-Catfish,Saigon-Heat,18,"Hoang-Minh, Khoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Finals 5,Can-Tho-Catfish,Saigon-Heat,25,"Nguyen-Vu-Binh, Nguyen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Finals 5,Can-Tho-Catfish,Saigon-Heat,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 5,Saigon-Heat,Can-Tho-Catfish,3,"Nix, Tavarion",40,14,28,1,6,1,7,5,15,4,1,2,7,4,30
1,Finals 5,Saigon-Heat,Can-Tho-Catfish,2,"Nguyen, Richard",37,6,17,3,8,0,2,1,5,2,4,0,5,2,15
2,Finals 5,Saigon-Heat,Can-Tho-Catfish,7,"Du-Minh, An",36,2,6,0,4,0,0,0,1,6,2,0,0,2,4
3,Finals 5,Saigon-Heat,Can-Tho-Catfish,98,"Trieu-Han, Minh",25,4,10,1,4,0,0,3,1,1,0,0,3,2,9
4,Finals 5,Saigon-Heat,Can-Tho-Catfish,12,"Nguyen-Huynh, Vinh",21,4,7,0,0,1,2,2,4,1,0,2,1,3,9
5,Finals 5,Saigon-Heat,Can-Tho-Catfish,11,"Ban-Vo, Kim",15,0,4,0,4,0,0,0,1,0,0,0,0,1,0
6,Finals 5,Saigon-Heat,Can-Tho-Catfish,20,"Kien, Pham-Duc",10,0,1,0,0,0,0,0,2,0,0,0,1,2,0
7,Finals 5,Saigon-Heat,Can-Tho-Catfish,30,"Waale, Tim",8,1,1,0,0,0,0,2,0,1,1,0,0,5,2
8,Finals 5,Saigon-Heat,Can-Tho-Catfish,52,"Huynh-Vinh, Quang",5,0,1,0,1,0,0,0,0,0,0,0,0,1,0
