,ROUND,TEAM,OPP,#,NAME,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF,PTS
7,Regular 8,Danang-Dragons,Hanoi-Buffalos,11,"Vo Thanh, Dot",8,0,3,0,1,0,0,1,0,0,2,0,0,2,0
8,Regular 8,Danang-Dragons,Hanoi-Buffalos,21,"Tran-Qahh, T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 8,Danang-Dragons,Hanoi-Buffalos,22,"Thai-Binh, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 8,Hanoi-Buffalos,Danang-Dragons,9,"Bell, Michael",40,8,16,1,3,4,7,0,17,2,2,3,1,3,21
1,Regular 8,Hanoi-Buffalos,Danang-Dragons,4,"Nguyen, Vincent",34,1,4,0,0,2,4,1,5,4,0,0,0,4,4
2,Regular 8,Hanoi-Buffalos,Danang-Dragons,24,"Nguyen, Stefan",30,8,14,1,2,3,6,2,2,2,0,0,1,4,20
3,Regular 8,Hanoi-Buffalos,Danang-Dragons,14,"Tu-Le, Ngoc",29,9,13,1,2,2,2,0,3,1,1,0,2,2,21
4,Regular 8,Hanoi-Buffalos,Danang-Dragons,1,"Dinh-Tien, Cong",29,6,14,0,4,0,0,1,2,1,1,0,3,3,12
5,Regular 8,Hanoi-Buffalos,Danang-Dragons,7,"Nguyen, Duong",18,1,4,0,2,2,4,0,0,0,1,0,0,2,4
6,Regular 8,Hanoi-Buffalos,Danang-Dragons,3,"Nguyen-Thanh, Dat",14,0,2,0,2,0,0,0,3,0,1,0,4,2,0
7,Regular 8,Hanoi-Buffalos,Danang-Dragons,13,"Pham, Tung",4,0,1,0,1,0,0,0,0,0,1,0,1,1,0
8,Regular 8,Hanoi-Buffalos,Danang-Dragons,98,"Kien, Pham-Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 8,Hanoi-Buffalos,Danang-Dragons,11,"Doan, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 8,Hochiminh-City-Wings,Saigon-Heat,22,"Cilia, Corey",40,10,20,4,10,0,0,1,1,2,1,0,4,2,24
1,Regular 8,Hochiminh-City-Wings,Saigon-Heat,2,"Nguyen, Henry",40,5,8,3,5,2,2,0,5,4,3,0,0,2,15
2,Regular 8,Hochiminh-City-Wings,Saigon-Heat,25,"Le-Cong-Tuan, Anh",30,2,5,0,0,0,0,0,1,3,0,0,3,3,4
3,Regular 8,Hochiminh-City-Wings,Saigon-Heat,4,"Doggett, Quinton",28,9,17,0,0,2,4,1,6,1,1,1,1,1,20
4,Regular 8,Hochiminh-City-Wings,Saigon-Heat,6,"Nguyen-Thanh, Nhan",19,2,6,0,0,2,4,3,4,2,0,1,0,2,6
5,Regular 8,Hochiminh-City-Wings,Saigon-Heat,15,"Le-Tran-Dang, Huynh",15,1,4,0,2,2,2,0,1,0,1,0,1,2,4
6,Regular 8,Hochiminh-City-Wings,Saigon-Heat,1,"Nguyen-Quoc, Thanh",11,0,0,0,0,0,0,0,0,0,0,0,2,1,0
7,Regular 8,Hochiminh-City-Wings,Saigon-Heat,7,"Nguyen-Huynh, Hai",7,1,2,0,0,0,0,0,0,0,0,0,1,2,2
8,Regular 8,Hochiminh-City-Wings,Saigon-Heat,14,"Nguyen-Ky, Quan",5,1,2,0,1,0,0,0,0,0,0,0,0,0,2
9,Regular 8,Hochiminh-City-Wings,Saigon-Heat,23,"Tran Vien, Huan",1,1,1,0,0,0,0,1,0,0,0,0,1,0,2
10,Regular 8,Hochiminh-City-Wings,Saigon-Heat,29,"Vu-Doan-Minh, Phuong",1,0,0,0,0,0,2,0,0,0,0,0,1,0,0
11,Regular 8,Hochiminh-City-Wings,Saigon-Heat,9,"Vo-Duy, Trong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 8,Saigon-Heat,Hochiminh-City-Wings,3,"Nix, Tavarion",39,19,33,3,8,4,5,1,8,3,0,0,2,1,45
1,Regular 8,Saigon-Heat,Hochiminh-City-Wings,98,"Trieu-Han, Minh",31,8,12,2,5,0,0,0,2,3,0,0,1,1,18
2,Regular 8,Saigon-Heat,Hochiminh-City-Wings,8,"Tran-Dang, Khoa",25,3,6,0,1,0,0,0,4,1,2,0,0,2,6
3,Regular 8,Saigon-Heat,Hochiminh-City-Wings,34,"Waale, Tim",24,2,5,0,0,2,2,6,4,1,0,0,1,0,6
4,Regular 8,Saigon-Heat,Hochiminh-City-Wings,9,"Huy, Hoan-Vo",24,0,3,0,1,1,2,0,5,2,2,0,2,0,1
5,Regular 8,Saigon-Heat,Hochiminh-City-Wings,0,"Hong-Gia, Lan",23,2,9,1,4,0,0,4,0,3,2,0,3,2,5
6,Regular 8,Saigon-Heat,Hochiminh-City-Wings,11,"Vo-Kim-Ban, Duc",21,5,11,1,3,2,2,1,2,0,1,0,0,5,13
7,Regular 8,Saigon-Heat,Hochiminh-City-Wings,24,"Nguyen-Truong, Nhut",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,Regular 8,Saigon-Heat,Hochiminh-City-Wings,7,"Tran-Dang, Hien",2,2,2,0,0,0,0,0,0,0,0,0,0,0,4
9,Regular 8,Saigon-Heat,Hochiminh-City-Wings,35,"Nguyen, Tony",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,Regular 8,Saigon-Heat,Hochiminh-City-Wings,33,"Tran-Vu, Linh",1,1,1,0,0,0,1,0,0,0,1,0,0,1,2
0,Regular 9,Can-Tho-Catfish,Saigon-Heat,11,"Dinh-Thanh, Sang",37,7,13,4,6,0,2,4,2,2,2,0,3,5,18
1,Regular 9,Can-Tho-Catfish,Saigon-Heat,17,"Hamilton, DeAngelo",36,9,16,2,3,9,14,5,13,3,4,5,4,5,29
2,Regular 9,Can-Tho-Catfish,Saigon-Heat,23,"Dinh-Thanh, Tam",33,5,10,2,4,0,0,2,9,3,2,0,0,0,12
3,Regular 9,Can-Tho-Catfish,Saigon-Heat,0,"Nguycn-Phu, Hoang",27,5,15,1,6,0,0,2,3,3,2,0,1,2,11
4,Regular 9,Can-Tho-Catfish,Saigon-Heat,65,"Le-Hieu, Thanh",22,5,9,1,4,0,2,1,1,3,2,0,3,1,11
5,Regular 9,Can-Tho-Catfish,Saigon-Heat,56,"Phcm-Duy, Hcu",16,2,6,1,3,0,0,0,2,0,1,0,2,0,5
6,Regular 9,Can-Tho-Catfish,Saigon-Heat,12,"Nguycn-Hucnh, Vinh",13,2,5,0,0,1,2,0,1,0,0,2,2,0,5
7,Regular 9,Can-Tho-Catfish,Saigon-Heat,1,"Tang-Minh, Tri",12,0,1,0,1,0,0,0,2,2,0,0,1,1,0
8,Regular 9,Can-Tho-Catfish,Saigon-Heat,52,"Nguycn-Hoang, TU",1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
9,Regular 9,Can-Tho-Catfish,Saigon-Heat,8,"Tran-Nguycn, D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 9,Can-Tho-Catfish,Saigon-Heat,7,"Du-Qucc, Tai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 9,Saigon-Heat,Can-Tho-Catfish,3,"Nix, Tavarion",40,14,25,1,6,4,7,6,9,1,0,0,4,3,33
1,Regular 9,Saigon-Heat,Can-Tho-Catfish,8,"Tran-Dang, Khoa",34,4,12,1,7,4,5,0,9,10,5,0,3,5,13
2,Regular 9,Saigon-Heat,Can-Tho-Catfish,0,"Hong-Gia, Lan",31,2,10,1,4,1,2,1,3,3,0,0,4,2,6
3,Regular 9,Saigon-Heat,Can-Tho-Catfish,98,"Trieu-Han, Minh",29,3,10,1,4,2,2,2,3,2,1,0,3,3,9
4,Regular 9,Saigon-Heat,Can-Tho-Catfish,11,"Vo-Kim-Ban, Duc",21,1,7,0,2,1,2,1,2,1,0,0,2,0,3
5,Regular 9,Saigon-Heat,Can-Tho-Catfish,34,"Waale, Tim",19,2,5,0,0,0,0,3,0,0,2,0,1,2,4
6,Regular 9,Saigon-Heat,Can-Tho-Catfish,9,"Huy, Hoan-Vo",13,1,4,1,4,0,0,0,1,0,0,0,1,1,3
7,Regular 9,Saigon-Heat,Can-Tho-Catfish,35,"Nguyen, Tony",8,3,3,3,3,0,0,0,0,0,1,0,1,1,9
8,Regular 9,Saigon-Heat,Can-Tho-Catfish,24,"Nguyen-Truong, Nhut",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,Regular 9,Saigon-Heat,Can-Tho-Catfish,15,"Son Minh, Tam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 9,Saigon-Heat,Can-Tho-Catfish,7,"Tran-Dang, Hien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 9,Saigon-Heat,Can-Tho-Catfish,33,"Tran-Vu, Linh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 9,Danang-Dragons,Thang-Long-Warriors,23,"Allmon, Zach",39,14,28,0,2,6,8,6,9,0,2,1,2,3,34
1,Regular 9,Danang-Dragons,Thang-Long-Warriors,20,"Dierker, Chris",38,9,19,0,2,5,12,4,9,4,1,0,3,6,23
2,Regular 9,Danang-Dragons,Thang-Long-Warriors,0,"Nguyen, Horace",35,6,16,3,6,1,1,2,2,4,0,0,1,7,16
3,Regular 9,Danang-Dragons,Thang-Long-Warriors,3,"Quang, Phuc Tran",23,0,3,0,2,0,0,1,2,2,2,0,2,1,0
4,Regular 9,Danang-Dragons,Thang-Long-Warriors,77,"Vo Van, Thanh",15,0,1,0,1,0,0,0,0,0,1,0,0,2,0
5,Regular 9,Danang-Dragons,Thang-Long-Warriors,68,"Dai, Dam-Huy",13,1,2,0,1,0,0,1,0,0,2,0,0,0,2
6,Regular 9,Danang-Dragons,Thang-Long-Warriors,9,"Tran Hcu, R",12,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7,Regular 9,Danang-Dragons,Thang-Long-Warriors,21,"Trcn-Qucc, T",8,0,3,0,1,2,2,0,1,0,0,0,1,0,2
8,Regular 9,Danang-Dragons,Thang-Long-Warriors,10,"Thinh Tran, Tien",7,0,1,0,1,0,0,0,1,0,0,0,2,0,0
9,Regular 9,Danang-Dragons,Thang-Long-Warriors,22,"Thai-Binh, Duong",5,1,1,0,0,0,0,0,1,0,1,0,1,1,2
0,Regular 9,Thang-Long-Warriors,Danang-Dragons,20,"Hill, Jaywuan",38,10,22,1,3,8,9,2,9,3,2,1,3,2,29
1,Regular 9,Thang-Long-Warriors,Danang-Dragons,12,"Young, Justin",32,7,13,0,3,3,6,1,10,6,3,0,4,4,17
2,Regular 9,Thang-Long-Warriors,Danang-Dragons,7,"Dang-Thai, Hung",27,10,13,0,0,0,0,0,3,3,2,0,0,3,20
3,Regular 9,Thang-Long-Warriors,Danang-Dragons,8,"Le, Ryan",25,4,10,1,5,0,0,1,2,1,3,1,3,0,9
4,Regular 9,Thang-Long-Warriors,Danang-Dragons,11,"Ngo-Tuan, Trung",21,2,2,2,2,0,0,0,1,2,1,0,2,3,6
5,Regular 9,Thang-Long-Warriors,Danang-Dragons,6,"Truong-Hoang, Trung",20,1,3,0,1,0,0,1,4,6,2,0,0,2,2
6,Regular 9,Thang-Long-Warriors,Danang-Dragons,9,"Do-Xuan, Nam",11,2,3,0,1,0,0,0,1,1,0,0,0,0,4
7,Regular 9,Thang-Long-Warriors,Danang-Dragons,21,"Hoang-The, Hien",10,2,2,0,0,0,0,1,0,0,0,1,1,1,4
8,Regular 9,Thang-Long-Warriors,Danang-Dragons,4,"Nguyen-Tuan, Anh",8,1,3,0,0,0,0,1,1,0,0,0,4,0,2
9,Regular 9,Thang-Long-Warriors,Danang-Dragons,14,"Bui-Thai, HA",3,0,2,0,2,0,0,0,0,0,0,0,1,0,0
10,Regular 9,Thang-Long-Warriors,Danang-Dragons,1,"Doan-Nhat, Quang",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,9,"Bell, Michael",37,10,13,1,2,1,3,6,16,2,2,6,0,3,22
1,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,4,"Nguyen, Vincent",33,3,11,1,7,0,0,1,5,7,1,0,0,2,7
2,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,14,"Tu-Le, Ngoc",32,2,7,1,2,7,10,2,3,2,1,0,1,5,12
3,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,1,"Dinh-Tien, Cong",29,5,7,3,3,0,1,1,2,3,0,0,4,2,13
4,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,3,"Nguyen Thanh, Dat",18,6,9,2,3,0,0,0,1,3,0,0,0,1,14
5,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,7,"Nguyen, Duong",13,1,7,0,5,0,0,0,1,0,0,0,1,1,2
6,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,24,"Nguyen, Stefan",11,0,1,0,0,2,2,0,1,0,0,0,3,1,2
7,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,13,"Pham, Tung",8,2,2,1,1,0,2,0,0,0,0,0,2,0,5
8,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,6,"Bach Cong, Trung",4,2,3,2,2,0,0,0,2,1,0,0,0,1,6
9,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,11,"Doan, Tung",4,0,1,0,1,0,0,0,0,1,0,0,0,1,0
10,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,98,"Kien, Pham Duc",4,0,1,0,0,0,0,0,2,0,0,0,1,2,0
11,Regular 9,Hanoi-Buffalos,Hochiminh-City-Wings,10,"Ngoc, Tran",2,1,1,0,0,0,0,0,0,0,0,0,0,0,2
0,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,2,"Nguyen, Henry",40,6,11,5,8,0,0,0,2,4,3,0,3,2,17
1,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,22,"Cilia, Corey",37,4,16,1,8,2,2,1,1,3,4,0,2,1,11
2,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,6,"Nguyen-Quoc, Thanh",28,7,10,0,0,2,2,1,7,1,2,0,2,1,16
3,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,4,"Doggett, Quinton",27,6,14,0,0,1,2,1,9,0,2,0,1,1,13
4,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,25,"Le-Cong-Tuan, Anh",19,2,5,0,0,0,0,1,1,2,0,1,2,1,4
5,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,7,"Nguyen-Huynh, Hai",15,1,5,0,3,0,0,0,0,0,1,0,0,0,2
6,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,15,"Le-Tran-Dang, Huynh",12,0,4,0,0,0,0,0,0,3,0,0,0,1,0
7,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,14,"Nguyen-Ky, Quan",8,0,2,0,2,0,0,0,0,0,0,0,2,0,0
8,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,1,"Nguyen Qucc, Thai",6,2,3,0,1,0,1,0,0,0,0,0,2,2,4
9,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,29,"Vu-Doan-Minh, Phuong",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 9,Hochiminh-City-Wings,Hanoi-Buffalos,23,"Tran-Vien, Huan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,17,"Hamilton, DeAngelo",37,5,9,0,3,4,7,2,11,3,2,3,1,3,14
1,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,23,"Dinh Thanh, Tam",32,8,15,3,9,3,4,2,5,3,3,0,1,3,22
2,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,11,"Dinh Thanh, Sang",31,5,12,1,3,2,4,2,2,4,2,0,3,1,13
3,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,65,"Le-Hieu, Thanh",28,5,11,4,9,0,0,1,2,1,2,1,4,1,14
4,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,0,"Nguycn-Phu, Hoang",27,4,10,1,7,1,2,3,2,3,3,0,2,6,10
5,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,56,"Phcm-Duy, Hcu",15,0,1,0,0,0,0,0,2,1,1,0,1,3,0
6,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,12,"Nguycn-Hucnh, Vinh",13,3,5,0,0,0,0,0,1,0,0,0,0,2,6
7,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,1,"Tang-Minh, Tri",11,3,5,3,5,0,0,0,1,3,0,0,1,0,9
8,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,52,"Nguycn-Hoang, TU",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,7,"Du-Qucc, Tai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 9,Can-Tho-Catfish,Hochiminh-City-Wings,8,"Tran-Nguycn, D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,2,"Nguyen, Henry",40,8,15,6,11,0,0,1,2,5,1,0,2,2,22
1,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,4,"Doggett, Quinton",40,10,16,0,0,1,4,3,7,0,2,0,3,2,21
2,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,22,"Cilia, Corey",38,6,17,4,9,3,4,2,5,1,1,0,0,3,19
3,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,7,"Nguyen-Huynh, Hai",32,4,10,1,5,0,0,5,7,3,1,0,2,3,9
4,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,6,"Nguyen-Quoc, Thanh",18,1,8,0,0,4,4,4,1,1,0,0,0,3,6
5,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,14,"Nguyen-Ky, Quan",15,0,2,0,0,0,0,0,0,2,0,0,2,4,0
6,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,25,"Le-Cong-Tuan, Anh",8,2,5,0,0,0,0,0,1,3,0,1,0,0,4
7,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,1,"Nguyen Qucc, Thai",4,1,2,1,2,0,0,1,0,0,1,0,0,0,3
8,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,15,"Le-Tran-Dang, Huynh",2,0,1,0,0,0,0,0,0,2,0,0,1,1,0
9,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,23,"Tran-Vien, Huan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,12,"Dao-Lap, Xuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 9,Hochiminh-City-Wings,Can-Tho-Catfish,29,"Vu-Doan-Minh, Phuong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Can-Tho-Catfish,Danang-Dragons,17,"Hamilton, DeAngelo",32,4,8,2,5,0,2,0,13,3,0,4,2,2,10
1,Regular 10,Can-Tho-Catfish,Danang-Dragons,11,"Dinh-Thanh, Sang",30,8,13,4,8,0,0,1,5,5,3,0,2,3,20
2,Regular 10,Can-Tho-Catfish,Danang-Dragons,23,"Dinh-Thanh, Tam",29,10,18,4,10,0,1,3,5,2,1,0,1,1,24
3,Regular 10,Can-Tho-Catfish,Danang-Dragons,0,"Nguycn-Phu, Hoang",26,3,11,2,7,0,0,1,2,7,4,0,2,0,8
4,Regular 10,Can-Tho-Catfish,Danang-Dragons,65,"Le-Hieu, Thanh",23,5,17,4,13,0,0,0,3,3,2,1,1,0,14
5,Regular 10,Can-Tho-Catfish,Danang-Dragons,12,"Nguycn-Hucnh, Vinh",16,4,7,0,0,0,0,0,5,0,0,1,0,2,8
6,Regular 10,Can-Tho-Catfish,Danang-Dragons,56,"Phcm-Duy, Hcu",13,1,3,0,1,0,0,0,1,2,0,0,2,2,2
7,Regular 10,Can-Tho-Catfish,Danang-Dragons,1,"Tang-Minh, Tri",10,1,7,0,4,0,0,1,1,0,2,0,0,0,2
8,Regular 10,Can-Tho-Catfish,Danang-Dragons,52,"Nguycn-Hoang, TU",8,1,1,0,0,0,0,0,0,4,0,0,2,1,2
9,Regular 10,Can-Tho-Catfish,Danang-Dragons,7,"Du-Qucc, Tai",7,0,1,0,0,0,0,1,0,1,0,0,0,1,0
10,Regular 10,Can-Tho-Catfish,Danang-Dragons,8,"Tran-Nguycn, D",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Regular 10,Danang-Dragons,Can-Tho-Catfish,23,"Allmon, Zach",38,13,27,1,4,4,6,7,16,0,1,1,1,6,31
1,Regular 10,Danang-Dragons,Can-Tho-Catfish,20,"Dierker, Chris",38,9,15,1,2,2,6,5,7,7,2,0,2,3,21
2,Regular 10,Danang-Dragons,Can-Tho-Catfish,0,"Nguyen, Horace",38,3,14,1,7,0,0,2,3,5,1,0,2,4,7
3,Regular 10,Danang-Dragons,Can-Tho-Catfish,68,"Dai, Dam-Huy",17,1,2,1,1,0,0,0,5,1,1,0,1,0,3
4,Regular 10,Danang-Dragons,Can-Tho-Catfish,5,"Mai, T",16,1,8,0,0,0,0,2,4,2,1,0,1,3,2
5,Regular 10,Danang-Dragons,Can-Tho-Catfish,21,"Trcn-Qucc, T",12,3,6,0,2,0,0,0,1,1,0,0,1,0,6
6,Regular 10,Danang-Dragons,Can-Tho-Catfish,77,"Vo-Van, Thanh",12,0,4,0,4,0,0,0,0,1,0,0,1,1,0
7,Regular 10,Danang-Dragons,Can-Tho-Catfish,9,"Tran Hcu, Rin",9,1,5,1,3,0,0,0,1,0,0,0,0,0,3
8,Regular 10,Danang-Dragons,Can-Tho-Catfish,3,"Quang, Phuc Tran",9,1,2,0,1,0,0,0,3,1,0,1,0,1,2
9,Regular 10,Danang-Dragons,Can-Tho-Catfish,10,"Thinh Tran, Tien",5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 10,Danang-Dragons,Can-Tho-Catfish,22,"Thai-Binh, Duong",2,1,1,0,0,0,0,0,1,0,0,0,0,0,2
0,Regular 10,Saigon-Heat,Thang-Long-Warriors,3,"Nix, Tavarion",40,11,20,3,6,5,7,6,2,3,1,0,2,4,30
1,Regular 10,Saigon-Heat,Thang-Long-Warriors,8,"Tran Dang, Khoa",33,5,11,4,7,4,6,1,8,5,6,1,4,5,18
2,Regular 10,Saigon-Heat,Thang-Long-Warriors,98,"Trieu Han, Minh",30,4,6,2,4,0,0,0,1,4,0,0,4,1,10
3,Regular 10,Saigon-Heat,Thang-Long-Warriors,0,"Hong Gia, Lan",30,2,11,1,6,2,2,0,1,1,1,0,3,5,7
4,Regular 10,Saigon-Heat,Thang-Long-Warriors,11,"Vo Kim Ban, Duc",21,4,8,0,1,0,0,4,5,2,0,0,1,3,8
5,Regular 10,Saigon-Heat,Thang-Long-Warriors,33,"Tran Vu, Linh",12,2,4,0,0,0,0,0,1,1,0,0,0,1,4
6,Regular 10,Saigon-Heat,Thang-Long-Warriors,9,"Huy, Hoan Vo",10,2,4,0,0,0,0,4,2,0,1,0,1,1,4
7,Regular 10,Saigon-Heat,Thang-Long-Warriors,24,"Nguyen Truong, Nhut",9,0,2,0,2,0,0,0,2,0,2,0,0,0,0
8,Regular 10,Saigon-Heat,Thang-Long-Warriors,34,"Waale, Tim",6,1,2,0,0,1,2,1,2,1,0,0,3,1,3
9,Regular 10,Saigon-Heat,Thang-Long-Warriors,35,"Nguyen, Tony",4,0,2,0,1,0,0,0,0,0,0,0,1,0,0
0,Regular 10,Thang-Long-Warriors,Saigon-Heat,20,"Hill, Jaywuan",39,11,20,2,5,4,4,4,6,1,4,1,2,2,28
1,Regular 10,Thang-Long-Warriors,Saigon-Heat,12,"Young, Justin",36,9,18,0,2,3,4,3,8,2,2,0,5,3,21
2,Regular 10,Thang-Long-Warriors,Saigon-Heat,7,"Dang-Thai, Hung",28,2,4,0,0,4,4,1,3,3,1,0,1,2,8
3,Regular 10,Thang-Long-Warriors,Saigon-Heat,6,"Truong-Hoang, Trung",25,4,8,1,4,0,2,1,1,3,1,0,2,3,9
4,Regular 10,Thang-Long-Warriors,Saigon-Heat,21,"Hoang-The, Hien",24,3,7,0,0,1,1,2,1,0,1,0,2,3,7
5,Regular 10,Thang-Long-Warriors,Saigon-Heat,8,"Le, Ryan",15,2,5,0,2,2,3,1,2,1,2,0,1,0,6
6,Regular 10,Thang-Long-Warriors,Saigon-Heat,11,"Ngo-Tuan, Trung",15,0,3,0,2,0,0,0,2,3,1,0,0,6,0
7,Regular 10,Thang-Long-Warriors,Saigon-Heat,5,"To-Quang, Trung",13,1,4,1,3,1,2,0,0,2,1,0,4,1,4
8,Regular 10,Thang-Long-Warriors,Saigon-Heat,14,"Bui-Thai, HA",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9,Regular 10,Thang-Long-Warriors,Saigon-Heat,18,"Pham-Thanh, Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 10,Thang-Long-Warriors,Saigon-Heat,9,"Do-Xuan, Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 10,Thang-Long-Warriors,Saigon-Heat,1,"Doan-Nhat, Quang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Danang-Dragons,Hanoi-Buffalos,23,"Allmon, Zach",40,14,28,0,0,5,8,9,11,2,0,1,1,3,33
1,Regular 10,Danang-Dragons,Hanoi-Buffalos,20,"Dierker, Chris",40,10,19,1,2,2,2,4,7,2,0,1,4,3,23
2,Regular 10,Danang-Dragons,Hanoi-Buffalos,0,"Nguyen, Horace",37,4,15,4,11,0,0,1,1,2,0,0,2,4,12
3,Regular 10,Danang-Dragons,Hanoi-Buffalos,3,"Quang, Phuc Tran",22,1,6,1,4,0,0,0,2,1,1,0,5,2,3
4,Regular 10,Danang-Dragons,Hanoi-Buffalos,10,"Tran-Quoc, Toan",18,1,3,0,1,3,4,0,1,0,1,0,5,2,5
5,Regular 10,Danang-Dragons,Hanoi-Buffalos,77,"Vo-Van, Thanh",13,2,7,2,6,0,0,0,0,0,2,0,5,0,6
6,Regular 10,Danang-Dragons,Hanoi-Buffalos,68,"Dai, Dam-Huy",13,0,2,0,1,2,3,0,0,0,1,0,1,0,2
7,Regular 10,Danang-Dragons,Hanoi-Buffalos,5,"Mai, T",12,0,1,0,0,0,0,1,1,0,0,0,2,3,0
8,Regular 10,Danang-Dragons,Hanoi-Buffalos,6,"Tran, Bao-Nguyen",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,Regular 10,Danang-Dragons,Hanoi-Buffalos,21,"Tran Qahh, T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 10,Danang-Dragons,Hanoi-Buffalos,9,"Tran-Hcu, Rin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 10,Danang-Dragons,Hanoi-Buffalos,22,"Thai-Binh, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Hanoi-Buffalos,Danang-Dragons,9,"Bell, Michael",40,11,18,0,2,2,2,2,16,3,2,5,0,1,24
1,Regular 10,Hanoi-Buffalos,Danang-Dragons,24,"Nguyen, Stefan",31,5,9,0,2,11,16,0,4,1,2,0,3,4,21
2,Regular 10,Hanoi-Buffalos,Danang-Dragons,4,"Nguyen, Vincent",31,4,5,2,3,4,4,0,2,0,0,0,2,0,14
